Delivery Week,Producer Code,Product ID,Product,Quantity,Cost,Fulfilled,Water Access,Land Ownership,FulfilPerc
8/8/2022,CMA,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
8/8/2022,LEE,3809,"Beans, Green, Yellow or Purple",10,7100,10,,,1.0
8/8/2022,CLP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
8/8/2022,CBO,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
8/8/2022,NTN,3809,"Beans, Green, Yellow or Purple",15,7100,15,False,False,1.0
8/8/2022,AFC,3138,"Greens, Collard-24 ct",8,4275,0,True,True,0.0
8/8/2022,KHF,3759,"Onions, Bulb",10,4625,0,False,False,0.0
8/8/2022,D2D,3813,"Greens, Kale-24 ct",5,4275,5,True,True,1.0
8/8/2022,NTN,3813,"Greens, Kale-24 ct",10,4275,0,False,False,0.0
8/8/2022,CBS,3404,Tomatillos,66,3275,0,True,True,0.0
8/8/2022,HAF,3362,"Cucumbers, Pickling",11,2400,6,False,True,0.5454545454545454
8/8/2022,LFF,3153,"Peppers, Jalapeño",10,3000,5,True,False,0.5
8/8/2022,MMO,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
8/8/2022,CBS,3153,"Peppers, Jalapeño",12,3000,0,True,True,0.0
8/8/2022,SRF,3809,"Beans, Green, Yellow or Purple",10,7100,10,True,False,1.0
8/8/2022,CVP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,False,0.0
8/8/2022,CHO,3809,"Beans, Green, Yellow or Purple",10,7100,0,False,True,0.0
8/8/2022,LOF,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
8/8/2022,CLP,3362,"Cucumbers, Pickling",11,2400,0,False,True,0.0
8/8/2022,LDX,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/8/2022,PZM,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/8/2022,CHO,3362,"Cucumbers, Pickling",11,2400,0,False,True,0.0
8/8/2022,CMA,3754,"Cabbage, Red",5,4075,5,False,False,1.0
8/8/2022,D2D,3809,"Beans, Green, Yellow or Purple",10,7100,0,True,True,0.0
8/8/2022,MFP,3759,"Onions, Bulb",10,4625,0,False,False,0.0
8/8/2022,CAL,3153,"Peppers, Jalapeño",12,3000,0,True,True,0.0
8/8/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
8/8/2022,TXI,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,False,0.0
8/8/2022,JWI,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
8/8/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
8/8/2022,CLP,3813,"Greens, Kale-24 ct",10,4275,10,False,True,1.0
8/8/2022,PBY,3809,"Beans, Green, Yellow or Purple",10,7100,10,False,False,1.0
8/8/2022,BXF,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
8/8/2022,CHO,3182,"Squash, Summer, Patty Pan",22,2400,0,False,True,0.0
8/8/2022,AGF,3404,Tomatillos,46,3275,0,True,True,0.0
8/8/2022,MLG,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,False,0.0
8/8/2022,KHF,3153,"Peppers, Jalapeño",12,3000,0,False,False,0.0
8/8/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
8/8/2022,MHG,3362,"Cucumbers, Pickling",11,2400,11,True,True,1.0
8/8/2022,SRF,3759,"Onions, Bulb",10,4625,10,True,False,1.0
8/8/2022,MLG,3809,"Beans, Green, Yellow or Purple",10,7100,0,False,False,0.0
8/8/2022,LDX,3754,"Cabbage, Red",5,4075,0,True,False,0.0
8/8/2022,MLG,3759,"Onions, Bulb",10,4625,10,False,False,1.0
8/8/2022,CBS,3404,Tomatillos,20,3275,0,True,True,0.0
8/8/2022,SXF,3826,"Greens, Sweet Potato Leaves-12 ct",50,3525,0,False,False,0.0
9/12/2022,LFF,3458,"Peppers, Habanero",25,4050,3,True,False,0.12
9/12/2022,LOF,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/12/2022,AGF,3759,"Onions, Bulb",20,4625,20,True,True,1.0
9/12/2022,KAL,3132,"Carrots, Rainbow",22,3675,0,False,False,0.0
9/12/2022,YMF,3668,"Eggplant, Japanese",10,3425,10,True,False,1.0
9/12/2022,KSL,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
9/12/2022,CAL,3153,"Peppers, Jalapeño",12,3000,0,True,True,0.0
9/12/2022,KHF,3668,"Eggplant, Japanese",10,3425,0,False,False,0.0
9/12/2022,KSL,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
9/12/2022,KHF,3153,"Peppers, Jalapeño",12,3000,12,False,False,1.0
9/12/2022,D2D,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,True,True,1.0
9/12/2022,MLG,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
9/12/2022,CAL,3201,"Tomatoes, Roma",15,4050,10,True,True,0.6666666666666666
9/12/2022,CBO,3138,"Greens, Collard-24 ct",5,4275,5,False,False,1.0
9/12/2022,MFP,3759,"Onions, Bulb",10,4625,10,False,False,1.0
9/12/2022,CHO,3458,"Peppers, Habanero",10,4050,0,False,True,0.0
9/12/2022,CAL,3759,"Onions, Bulb",20,4625,0,True,True,0.0
9/12/2022,CMU,3132,"Carrots, Rainbow",11,3675,11,False,False,1.0
9/12/2022,LFF,3828,"Peppers, Green Bell",20,4075,20,True,False,1.0
9/12/2022,CLP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,True,1.0
9/12/2022,TXI,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
9/12/2022,MLG,3759,"Onions, Bulb",10,4625,10,False,False,1.0
9/12/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
9/12/2022,KSL,3828,"Peppers, Green Bell",10,4075,0,False,False,0.0
9/12/2022,MLG,3755,"Carrots, Orange",22,3675,22,False,False,1.0
9/12/2022,CVP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
9/12/2022,PLT,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/12/2022,BXF,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
9/12/2022,CMU,3138,"Greens, Collard-24 ct",10,4275,5,False,False,0.5
9/12/2022,MHA,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
9/12/2022,BXF,3364,"Greens, Mustard-24 ct",5,4275,0,False,True,0.0
9/12/2022,LFF,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
9/12/2022,PLT,3758,"Eggplant, African (Bitter Ball)",22,2400,22,False,False,1.0
9/12/2022,MFP,3153,"Peppers, Jalapeño",10,3000,10,False,False,1.0
9/12/2022,CBS,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
9/12/2022,PLT,3668,"Eggplant, Japanese",10,3425,10,False,False,1.0
9/12/2022,SRF,3201,"Tomatoes, Roma",18,4050,18,True,False,1.0
9/12/2022,YMF,3132,"Carrots, Rainbow",11,3675,0,True,False,0.0
9/12/2022,YMF,3755,"Carrots, Orange",11,3675,11,True,False,1.0
9/12/2022,MFP,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/12/2022,RSV,3755,"Carrots, Orange",22,3675,22,False,False,1.0
9/12/2022,MMO,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/12/2022,MFP,3828,"Peppers, Green Bell",10,4075,10,False,False,1.0
9/12/2022,HAF,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,True,1.0
9/12/2022,DTF,3202,"Tomatoes, Slicing",36,4600,36,False,True,1.0
9/12/2022,CBS,3201,"Tomatoes, Roma",24,4050,0,True,True,0.0
9/12/2022,MFP,3458,"Peppers, Habanero",10,4050,10,False,False,1.0
9/12/2022,MHG,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,True,True,1.0
9/12/2022,CHO,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,False,True,1.0
9/12/2022,LDX,3458,"Peppers, Habanero",11,4050,11,True,False,1.0
9/12/2022,D2D,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,True,True,1.0
9/12/2022,LEE,3828,"Peppers, Green Bell",10,4075,10,,,1.0
9/12/2022,CMU,3755,"Carrots, Orange",11,3675,11,False,False,1.0
9/12/2022,SXF,3826,"Greens, Sweet Potato Leaves-12 ct",50,3525,50,False,False,1.0
9/12/2022,PBY,3592,Broccoli,27,3700,16,False,False,0.5925925925925926
9/12/2022,CMA,3138,"Greens, Collard-24 ct",5,4275,5,False,False,1.0
9/12/2022,PBY,3201,"Tomatoes, Roma",9,4050,9,False,False,1.0
9/12/2022,PBY,3668,"Eggplant, Japanese",10,3425,10,False,False,1.0
9/12/2022,SRF,3759,"Onions, Bulb",10,4625,10,True,False,1.0
9/12/2022,SXF,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
9/12/2022,KHF,3759,"Onions, Bulb",10,4625,0,False,False,0.0
9/12/2022,LVO,3138,"Greens, Collard-24 ct",5,4275,0,True,True,0.0
9/12/2022,YMF,3200,"Tomatoes, Grape, 12 ct Pint",18,4050,18,True,False,1.0
9/12/2022,RSV,3755,"Carrots, Orange",10,3675,10,False,False,1.0
9/12/2022,CLP,3668,"Eggplant, Japanese",10,3425,10,False,True,1.0
9/12/2022,JWI,3138,"Greens, Collard-24 ct",5,4275,0,False,False,0.0
9/12/2022,PLT,3458,"Peppers, Habanero",10,4050,10,False,False,1.0
9/12/2022,D2D,3138,"Greens, Collard-24 ct",10,4275,10,True,True,1.0
9/12/2022,CTH,3202,"Tomatoes, Slicing",15,4600,15,False,False,1.0
9/12/2022,MLG,3364,"Greens, Mustard-24 ct",10,4275,10,False,False,1.0
9/12/2022,TXI,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
9/12/2022,BXF,3138,"Greens, Collard-24 ct",10,4275,0,False,True,0.0
9/12/2022,LDX,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
9/12/2022,MLG,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
9/19/2022,MHA,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
9/19/2022,PZM,3828,"Peppers, Green Bell",10,4075,10,True,False,1.0
9/19/2022,CHO,3458,"Peppers, Habanero",10,4050,0,False,True,0.0
9/19/2022,CAL,3189,"Squash, Winter, Delicata",40,4075,40,True,True,1.0
9/19/2022,CAL,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
9/19/2022,KHF,3153,"Peppers, Jalapeño",12,3000,12,False,False,1.0
9/19/2022,CBS,3201,"Tomatoes, Roma",15,4050,0,True,True,0.0
9/19/2022,AGF,3201,"Tomatoes, Roma",10,4050,10,True,True,1.0
9/19/2022,LEE,3828,"Peppers, Green Bell",10,4075,10,,,1.0
9/19/2022,BXF,3364,"Greens, Mustard-24 ct",5,4275,0,False,True,0.0
9/19/2022,CAL,3759,"Onions, Bulb",20,4625,0,True,True,0.0
9/19/2022,PBY,3201,"Tomatoes, Roma",10,4050,10,False,False,1.0
9/19/2022,LFF,3828,"Peppers, Green Bell",20,4075,10,True,False,0.5
9/19/2022,AGF,3189,"Squash, Winter, Delicata",60,4075,60,True,True,1.0
9/19/2022,KSL,3828,"Peppers, Green Bell",10,4075,0,False,False,0.0
9/19/2022,PZM,3458,"Peppers, Habanero",10,4050,10,True,False,1.0
9/19/2022,CAL,3189,"Squash, Winter, Delicata",20,4075,20,True,True,1.0
9/19/2022,LOF,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/19/2022,LFF,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
9/19/2022,PZM,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
9/19/2022,PLT,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/19/2022,PLT,3458,"Peppers, Habanero",10,4050,10,False,False,1.0
9/19/2022,MMO,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/19/2022,MHG,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,True,True,1.0
9/19/2022,KHF,3201,"Tomatoes, Roma",36,4050,36,False,False,1.0
9/19/2022,KSL,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
9/19/2022,LDX,3458,"Peppers, Habanero",11,4050,0,True,False,0.0
9/19/2022,MLG,3364,"Greens, Mustard-24 ct",10,4275,10,False,False,1.0
9/19/2022,LDX,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
9/19/2022,YMF,3200,"Tomatoes, Grape, 12 ct Pint",18,4050,18,True,False,1.0
9/19/2022,AGF,3189,"Squash, Winter, Delicata",30,4075,30,True,True,1.0
9/19/2022,D2D,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,True,True,1.0
9/19/2022,D2D,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,8,True,True,0.8
9/19/2022,KHF,3759,"Onions, Bulb",10,4625,0,False,False,0.0
9/19/2022,AGF,3759,"Onions, Bulb",20,4625,0,True,True,0.0
9/19/2022,CHO,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,False,True,1.0
9/19/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
9/19/2022,MFP,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/19/2022,SRF,3759,"Onions, Bulb",10,4625,10,True,False,1.0
9/19/2022,CTH,3202,"Tomatoes, Slicing",15,4600,15,False,False,1.0
9/19/2022,MFP,3759,"Onions, Bulb",10,4625,10,False,False,1.0
9/19/2022,CBS,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
9/19/2022,KSL,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
9/19/2022,DTF,3202,"Tomatoes, Slicing",36,4600,36,False,True,1.0
9/19/2022,CBS,3201,"Tomatoes, Roma",10,4050,0,True,True,0.0
9/19/2022,MLG,3759,"Onions, Bulb",10,4625,10,False,False,1.0
9/19/2022,LFF,3458,"Peppers, Habanero",25,4050,5,True,False,0.2
9/26/2022,YMF,3200,"Tomatoes, Grape, 12 ct Pint",18,4050,16,True,False,0.8888888888888888
9/26/2022,PBY,3201,"Tomatoes, Roma",9,4050,9,False,False,1.0
9/26/2022,AGF,3449,"Peppers, Poblano",10,4625,0,True,True,0.0
9/26/2022,D2D,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,0,True,True,0.0
9/26/2022,MFP,3573,"Greens, Bok Choi",10,4625,10,False,False,1.0
9/26/2022,CBS,3201,"Tomatoes, Roma",14,4050,0,True,True,0.0
9/26/2022,CHO,3449,"Peppers, Poblano",10,4625,0,False,True,0.0
9/26/2022,MFP,3573,"Greens, Bok Choi",10,4625,10,False,False,1.0
9/26/2022,SRF,3201,"Tomatoes, Roma",30,4050,30,True,False,1.0
9/26/2022,CHO,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,False,True,1.0
9/26/2022,PBY,3573,"Greens, Bok Choi",10,4625,10,False,False,1.0
9/26/2022,PZM,3573,"Greens, Bok Choi",10,4625,0,True,False,0.0
9/26/2022,CAL,3189,"Squash, Winter, Delicata",65,4075,5,True,True,0.07692307692307693
9/26/2022,PBY,3573,"Greens, Bok Choi",10,4625,10,False,False,1.0
9/26/2022,MHG,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,0,True,True,0.0
9/26/2022,PZM,3573,"Greens, Bok Choi",10,4625,0,True,False,0.0
9/26/2022,MFP,3573,"Greens, Bok Choi",10,4625,10,False,False,1.0
9/26/2022,AGF,3189,"Squash, Winter, Delicata",60,4075,0,True,True,0.0
9/26/2022,KHF,3201,"Tomatoes, Roma",18,4050,0,False,False,0.0
9/26/2022,TEB,3573,"Greens, Bok Choi",10,4625,10,False,True,1.0
9/26/2022,PZM,3449,"Peppers, Poblano",10,4625,10,True,False,1.0
9/26/2022,TEB,3573,"Greens, Bok Choi",10,4625,0,False,True,0.0
9/26/2022,NTN,3449,"Peppers, Poblano",20,4625,20,False,False,1.0
9/26/2022,D2D,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,0,True,True,0.0
9/26/2022,PBY,3189,"Squash, Winter, Delicata",25,4075,25,False,False,1.0
9/26/2022,PZM,3573,"Greens, Bok Choi",10,4625,0,True,False,0.0
9/5/2022,TXI,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
9/5/2022,MFP,3828,"Peppers, Green Bell",8,4075,0,False,False,0.0
9/5/2022,HAF,3758,"Eggplant, African (Bitter Ball)",11,2400,0,False,True,0.0
9/5/2022,SXF,3758,"Eggplant, African (Bitter Ball)",11,2400,0,False,False,0.0
9/5/2022,SRF,3759,"Onions, Bulb",10,4625,10,True,False,1.0
9/5/2022,CMU,3755,"Carrots, Orange",22,3675,11,False,False,0.5
9/5/2022,PLT,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
9/5/2022,MMO,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
9/5/2022,KHF,3153,"Peppers, Jalapeño",12,3000,12,False,False,1.0
9/5/2022,NTN,3813,"Greens, Kale-24 ct",10,4275,10,False,False,1.0
9/5/2022,CLP,3813,"Greens, Kale-24 ct",10,4275,5,False,True,0.5
9/5/2022,TXI,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,False,0.0
9/5/2022,KHF,3201,"Tomatoes, Roma",36,4050,36,False,False,1.0
9/5/2022,BXF,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
9/5/2022,CBS,3153,"Peppers, Jalapeño",12,3000,11,True,True,0.9166666666666666
9/5/2022,TXI,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,False,0.0
9/5/2022,MLG,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
9/5/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
9/5/2022,MLG,3759,"Onions, Bulb",10,4625,0,False,False,0.0
9/5/2022,DTF,3202,"Tomatoes, Slicing",36,4600,0,False,True,0.0
9/5/2022,AGF,3201,"Tomatoes, Roma",10,4050,7,True,True,0.7
9/5/2022,KHF,3202,"Tomatoes, Slicing",30,4600,30,False,False,1.0
9/5/2022,RSV,3755,"Carrots, Orange",22,3675,0,False,False,0.0
9/5/2022,CLP,3717,"Eggplant, Globe",10,3700,10,False,True,1.0
9/5/2022,BXF,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
9/5/2022,SRF,3759,"Onions, Bulb",20,4625,10,True,False,0.5
9/5/2022,KHF,3759,"Onions, Bulb",10,4625,0,False,False,0.0
9/5/2022,LFF,3458,"Peppers, Habanero",25,4050,0,True,False,0.0
9/5/2022,MLG,3755,"Carrots, Orange",22,3675,0,False,False,0.0
9/5/2022,PZM,3458,"Peppers, Habanero",10,4050,0,True,False,0.0
9/5/2022,PLT,3854,"Greens, Pumpkin Vine-12 ct",14,3650,14,False,False,1.0
9/5/2022,CHO,3458,"Peppers, Habanero",10,4050,0,False,True,0.0
9/5/2022,YMF,3755,"Carrots, Orange",11,3675,11,True,False,1.0
9/5/2022,CMA,3813,"Greens, Kale-24 ct",5,4275,0,False,False,0.0
9/5/2022,MHA,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
9/5/2022,MLG,3854,"Greens, Pumpkin Vine-12 ct",14,3650,0,False,False,0.0
9/5/2022,KAL,3755,"Carrots, Orange",22,3675,0,False,False,0.0
9/5/2022,PLT,3853,"Greens, Eggplant Leaves -12 ct",20,3650,20,False,False,1.0
9/5/2022,CAL,3153,"Peppers, Jalapeño",12,3000,0,True,True,0.0
9/5/2022,YMF,3702,"Greens, Malabar Spinach-12 ct",14,3650,14,True,False,1.0
9/5/2022,LOF,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
9/5/2022,BXF,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
9/5/2022,CVP,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
9/5/2022,LDX,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
9/5/2022,PBY,3717,"Eggplant, Globe",15,3700,15,False,False,1.0
9/5/2022,CHO,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
9/5/2022,MLG,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,False,0.0
9/5/2022,PLT,3458,"Peppers, Habanero",10,4050,0,False,False,0.0
9/5/2022,PBY,3201,"Tomatoes, Roma",10,4050,1,False,False,0.1
9/5/2022,BXF,3364,"Greens, Mustard-24 ct",5,4275,0,False,True,0.0
9/5/2022,MFP,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
9/5/2022,MLG,3702,"Greens, Malabar Spinach-12 ct",14,3650,14,False,False,1.0
9/5/2022,PLT,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
9/5/2022,SXF,3826,"Greens, Sweet Potato Leaves-12 ct",50,3525,50,False,False,1.0
9/5/2022,YMF,3717,"Eggplant, Globe",10,3700,10,True,False,1.0
9/5/2022,MLG,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
9/5/2022,LOF,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
9/5/2022,KHF,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,False,0.0
9/5/2022,LDX,3458,"Peppers, Habanero",11,4050,0,True,False,0.0
9/5/2022,TXI,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
9/5/2022,CVP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,False,0.0
9/5/2022,CBS,3201,"Tomatoes, Roma",10,4050,0,True,True,0.0
9/5/2022,CBO,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
9/5/2022,KSL,3828,"Peppers, Green Bell",10,4075,0,False,False,0.0
9/5/2022,PLT,3758,"Eggplant, African (Bitter Ball)",22,2400,0,False,False,0.0
9/5/2022,CHO,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
9/5/2022,CMU,3755,"Carrots, Orange",11,3675,0,False,False,0.0
9/5/2022,YMF,3853,"Greens, Eggplant Leaves -12 ct",20,3650,20,True,False,1.0
9/5/2022,LEE,3828,"Peppers, Green Bell",10,4075,0,,,0.0
9/5/2022,CLP,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
9/5/2022,CLP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
9/5/2022,SRF,3759,"Onions, Bulb",20,4625,0,True,False,0.0
9/5/2022,LFF,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
9/5/2022,MMO,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
9/5/2022,PLT,3854,"Greens, Pumpkin Vine-12 ct",12,3650,6,False,False,0.5
9/5/2022,D2D,3813,"Greens, Kale-24 ct",5,4275,5,True,True,1.0
9/5/2022,CLP,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
9/5/2022,MFP,3759,"Onions, Bulb",10,4625,10,False,False,1.0
9/5/2022,CLP,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
9/5/2022,D2D,3754,"Cabbage, Red",5,4075,5,True,True,1.0
9/5/2022,PZM,3153,"Peppers, Jalapeño",10,3000,0,True,False,0.0
9/5/2022,JWI,3813,"Greens, Kale-24 ct",5,4275,0,False,False,0.0
9/5/2022,HOP,3717,"Eggplant, Globe",10,3700,10,True,False,1.0
9/5/2022,LFF,3828,"Peppers, Green Bell",20,4075,0,True,False,0.0
9/5/2022,BXF,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
9/5/2022,TEB,3854,"Greens, Pumpkin Vine-12 ct",12,3650,10,False,True,0.8333333333333334
9/5/2022,CHO,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
9/5/2022,NTN,3755,"Carrots, Orange",22,3675,22,False,False,1.0
9/5/2022,KSL,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
